transaction_id,user_id,amount,currency,country,ip_address,device,recipient_id,recipient_country,recipient_is_resident,sender_is_resident,account_age_days,timestamp,merchant,payment_method,user_age,user_registration_country,card_type,transaction_type,is_fraud
TX317213,U5172,210.89,USD,KZ,10.0.9.237,Windows,U5399,KZ,True,True,295,2026-06-02T18:51:16,Amazon,Card,27,KZ,Mastercard,POS
TX612135,U5172,191.37,USD,KZ,10.0.9.237,Windows,U8861,KZ,True,True,295,2026-05-30T19:13:21,Amazon,Card,27,KZ,Mastercard,POS
TX332968,U5172,205.06,USD,KZ,10.0.9.237,Windows,U5024,KZ,True,True,295,2026-05-23T18:09:36,Amazon,Card,27,KZ,Mastercard,POS
TX385762,U5172,147.21,USD,KZ,10.0.9.237,Windows,U8636,RU,False,True,295,2026-06-06T09:25:39,Steam,Card,27,KZ,Mastercard,POS,0
TX959610,U8394,1924.7,USD,DE,10.0.21.13,Windows,U4470,KZ,True,False,139,2026-05-09T16:51:19,Amazon,GooglePay,46,DE,Visa,P2P,0
TX743339,U6176,34.96,USD,KZ,10.0.29.55,iPhone,U1643,UZ,False,True,164,2026-05-27T16:23:27,Spotify,ApplePay,62,KZ,Mastercard,P2P,0
TX819603,U9632,402.84,USD,UK,10.0.35.215,iPhone,U3112,RU,False,False,82,2026-05-19T09:36:06,Booking,GooglePay,30,UK,Mastercard,POS,0
TX353629,U7866,259.93,USD,KZ,10.0.38.46,Android,U4066,RU,False,True,146,2026-06-05T11:10:31,Booking,Card,20,KZ,Visa,POS,0
TX803446,U2875,5887.73,USD,UK,10.0.1.29,MacBook,U6456,UK,False,False,344,2026-05-19T16:57:59,Apple,Card,19,UK,Visa,Online,0
TX124566,U7861,430.36,USD,KZ,10.0.27.58,Windows,U9758,DE,False,True,21,2026-05-21T19:28:59,Apple,Card,26,KZ,Mastercard,Online,0
TX661960,U7017,5950.23,USD,DE,10.0.32.22,iPhone,U5865,DE,False,False,325,2026-05-20T13:46:48,eBay,GooglePay,30,DE,Mastercard,POS,0
TX270800,U4436,21615.4,USD,U2314,UK,False,False,135,UK,10.0.34.192,VirtualMachine,2026-05-25T02:36:34,Netflix,GooglePay,34,UK,Mastercard,P2P,1
TX742488,U3883,353.67,USD,KZ,10.0.6.255,iPhone,U8702,KZ,True,True,49,2026-06-07T11:08:24,Amazon,Card,29,KZ,Mastercard,POS
TX814307,U3883,354.55,USD,KZ,10.0.6.255,iPhone,U7736,KZ,True,True,49,2026-05-24T19:10:00,Amazon,Card,29,KZ,Visa,POS
TX530661,U3883,267.79,USD,KZ,10.0.6.255,iPhone,U2564,KZ,True,True,49,2026-05-20T10:49:49,Amazon,Card,29,KZ,Mastercard,POS
TX390725,U3883,314.05,USD,KZ,10.0.6.255,iPhone,U8031,KZ,True,True,49,2026-05-16T20:14:33,Amazon,Card,29,KZ,Visa,POS
TX837316,U3883,288.75,USD,KZ,10.0.6.255,iPhone,U3086,KZ,True,True,49,2026-05-31T08:11:40,Amazon,Card,29,KZ,Mastercard,POS
TX668485,U3883,238.41,USD,KZ,10.0.6.255,iPhone,U9297,KZ,True,True,49,2026-05-16T19:53:23,Amazon,Card,29,KZ,Visa,POS
TX599578,U3883,377.65,USD,KZ,10.0.6.255,iPhone,U1934,DE,False,True,49,2026-06-01T20:33:50,eBay,GooglePay,29,KZ,Visa,POS,0
TX922120,U3132,218.91,USD,RU,10.0.40.237,Windows,U7366,KZ,True,False,302,2026-05-21T20:49:46,AliExpress,Card,58,RU,Visa,POS,0
TX644811,U1967,32.72,USD,KZ,10.0.5.148,iPhone,U4066,KZ,True,True,149,2026-05-19T18:47:08,Amazon,Card,36,KZ,Visa,POS
TX360899,U1967,36.89,USD,KZ,10.0.5.148,iPhone,U2854,KZ,True,True,149,2026-06-08T21:49:06,Amazon,Card,36,KZ,Mastercard,POS
TX723564,U1967,32.94,USD,KZ,10.0.5.148,iPhone,U7149,KZ,True,True,149,2026-05-26T21:25:53,Amazon,Card,36,KZ,Visa,POS
TX685015,U1967,30.76,USD,KZ,10.0.5.148,iPhone,U7361,KZ,True,True,149,2026-06-06T17:59:16,Amazon,Card,36,KZ,Visa,POS
TX975552,U1967,41.66,USD,KZ,10.0.5.148,iPhone,U1089,KZ,True,True,149,2026-05-26T21:54:10,Amazon,Card,36,KZ,Mastercard,POS
TX396838,U1967,34.01,USD,KZ,10.0.5.148,iPhone,U2444,KZ,True,True,149,2026-05-20T19:37:35,Amazon,Card,36,KZ,Mastercard,POS
TX470751,U1967,26.36,USD,KZ,10.0.5.148,iPhone,U1378,DE,False,True,149,2026-05-29T21:34:46,Steam,GooglePay,36,KZ,Visa,Online,0
TX256395,U1203,1565.13,USD,DE,10.0.46.210,MacBook,U1461,KZ,True,False,92,2026-05-19T11:47:30,Amazon,ApplePay,41,DE,Visa,POS,0
TX970689,U9101,17.81,USD,KZ,10.0.34.65,Android,U5248,KZ,True,True,44,2026-05-28T16:55:17,Amazon,Card,25,KZ,Mastercard,POS
TX878725,U9101,14.67,USD,KZ,10.0.34.65,Android,U1629,KZ,True,True,44,2026-05-17T22:25:24,Amazon,Card,25,KZ,Mastercard,POS
TX163666,U9101,16.86,USD,KZ,10.0.34.65,Android,U7668,KZ,True,True,44,2026-05-30T22:49:13,Amazon,Card,25,KZ,Mastercard,POS
TX615057,U9101,20.24,USD,KZ,10.0.34.65,Android,U5130,KZ,True,True,44,2026-05-09T19:50:33,Amazon,Card,25,KZ,Mastercard,POS
TX267662,U9101,21.35,USD,KZ,10.0.34.65,Android,U1369,KZ,True,True,44,2026-06-04T16:38:25,Amazon,Card,25,KZ,Mastercard,POS
TX749780,U9101,16.39,USD,KZ,10.0.34.65,Android,U9541,RU,False,True,44,2026-05-23T20:17:28,Apple,Card,25,KZ,Mastercard,P2P,0
TX404275,U8787,18.97,USD,KZ,10.0.11.87,iPhone,U7240,UZ,False,True,98,2026-05-16T21:53:04,Netflix,GooglePay,37,KZ,Mastercard,POS,0
TX144302,U2778,4224.98,USD,DE,10.0.47.102,MacBook,U4787,DE,False,False,149,2026-05-28T14:30:36,AliExpress,ApplePay,57,DE,Visa,Online,0
TX570796,U5026,166.05,USD,KZ,10.0.9.146,Android,U7492,KZ,True,True,356,2026-05-26T09:53:17,Amazon,Card,62,KZ,Visa,POS
TX748115,U5026,141.33,USD,KZ,10.0.9.146,Android,U7621,KZ,True,True,356,2026-05-11T09:09:51,Amazon,Card,62,KZ,Mastercard,POS
TX359224,U5026,171.11,USD,KZ,10.0.9.146,Android,U8661,KZ,True,True,356,2026-05-15T12:07:51,Amazon,Card,62,KZ,Visa,POS
TX335893,U5026,142.62,USD,KZ,10.0.9.146,Android,U6227,KZ,True,True,356,2026-05-17T20:07:50,Amazon,Card,62,KZ,Mastercard,POS
TX258279,U5026,131.73,USD,KZ,10.0.9.146,Android,U5154,KZ,True,True,356,2026-06-03T18:22:57,Amazon,Card,62,KZ,Visa,POS
TX970480,U5026,119.83,USD,KZ,10.0.9.146,Android,U8501,KZ,True,True,356,2026-05-29T20:22:56,Amazon,Card,62,KZ,Visa,POS
TX853715,U5026,150.22,USD,KZ,10.0.9.146,Android,U2033,DE,False,True,356,2026-05-22T18:15:37,Booking,Card,62,KZ,Mastercard,POS,0
TX407296,U7667,53.52,USD,KZ,10.0.39.52,iPhone,U1484,KZ,True,True,254,2026-05-27T19:48:28,Amazon,Card,47,KZ,Visa,POS
TX125533,U7667,52.34,USD,KZ,10.0.39.52,iPhone,U1452,KZ,True,True,254,2026-05-16T19:18:38,Amazon,Card,47,KZ,Mastercard,POS
TX919003,U7667,47.73,USD,KZ,10.0.39.52,iPhone,U2799,KZ,True,True,254,2026-06-06T17:44:49,Amazon,Card,47,KZ,Visa,POS
TX219273,U7667,37.53,USD,KZ,10.0.39.52,iPhone,U6638,KZ,True,True,254,2026-05-22T19:27:07,Amazon,Card,47,KZ,Mastercard,POS
TX699381,U7667,46.82,USD,KZ,10.0.39.52,iPhone,U6190,KZ,True,True,254,2026-05-27T21:04:36,Amazon,Card,47,KZ,Visa,POS
TX654819,U7667,56.86,USD,KZ,10.0.39.52,iPhone,U1481,RU,False,True,254,2026-06-05T20:59:40,Apple,ApplePay,47,KZ,Visa,P2P,0
TX628808,U2172,14.73,USD,KZ,10.0.12.23,Android,U1451,UK,False,True,365,2026-06-06T20:09:46,Netflix,GooglePay,53,KZ,Visa,POS,0
TX373867,U9746,317.6,USD,RU,10.0.28.113,iPhone,U7220,KZ,True,False,234,2026-05-20T19:43:42,Amazon,Card,50,RU,Mastercard,POS
TX303667,U9746,307.23,USD,RU,10.0.28.113,iPhone,U6316,KZ,True,False,234,2026-05-18T19:41:07,Amazon,Card,50,RU,Visa,POS
TX744262,U9746,357.53,USD,RU,10.0.28.113,iPhone,U5131,KZ,True,False,234,2026-06-08T08:17:57,Amazon,Card,50,RU,Visa,POS
TX892529,U9746,343.69,USD,RU,10.0.28.113,iPhone,U2997,KZ,True,False,234,2026-06-02T08:49:35,Amazon,Card,50,RU,Visa,POS
TX504178,U9746,271.45,USD,RU,10.0.28.113,iPhone,U4213,KZ,True,False,234,2026-06-01T18:44:15,Amazon,Card,50,RU,Mastercard,POS
TX750514,U9746,506.07,USD,RU,10.0.28.113,iPhone,U6700,RU,False,False,234,2026-06-05T18:49:03,Steam,ApplePay,50,RU,Visa,P2P,0
TX327846,U4735,2200.19,USD,UK,10.0.27.254,iPhone,U7553,KG,False,False,267,2026-05-19T10:48:39,Netflix,ApplePay,55,UK,Mastercard,POS,0
TX492243,U2176,1584.57,USD,KZ,10.0.28.130,Windows,U2092,UK,False,True,7,2026-05-25T15:03:44,Netflix,Card,44,KZ,Visa,Online,0
TX453829,U4436,3760.2,USD,UK,10.0.34.192,MacBook,U7580,RU,False,False,135,2026-06-01T09:18:43,Booking,ApplePay,34,UK,Visa,POS,0
TX140751,U4200,2746.03,USD,KZ,10.0.27.204,Windows,U1002,UK,False,True,109,2026-05-23T13:23:13,AliExpress,GooglePay,50,KZ,Visa,P2P,0
TX132305,U1943,838.53,USD,U8779,UK,False,False,156,RU,185.245.119.72,iPhone,2026-06-04T20:37:39,AliExpress,Card,39,RU,Mastercard,P2P,0
TX408400,U1995,29.09,USD,KZ,10.0.22.105,iPhone,U1583,DE,False,True,108,2026-05-13T19:21:05,Amazon,ApplePay,21,KZ,Mastercard,POS,0
TX876760,U6241,353.96,USD,DE,10.0.26.199,iPhone,U2786,KG,False,False,226,2026-05-29T13:38:27,AliExpress,Card,57,DE,Visa,Online,0
TX999874,U4436,3101.08,USD,UK,10.0.34.192,MacBook,U6962,UZ,False,False,135,2026-06-07T12:28:49,Steam,GooglePay,34,UK,Mastercard,POS,0
TX558304,U8154,37.45,USD,KZ,10.0.34.56,Android,U2383,UK,False,True,350,2026-06-02T17:28:04,Steam,GooglePay,40,KZ,Mastercard,Online,0
TX103744,U2720,317.74,USD,KZ,10.0.10.174,iPhone,U7748,KZ,True,True,17,2026-06-04T09:09:19,Amazon,Card,59,KZ,Visa,POS
TX949599,U2720,296.25,USD,KZ,10.0.10.174,iPhone,U6082,KZ,True,True,17,2026-05-30T12:25:33,Amazon,Card,59,KZ,Visa,POS
TX155011,U2720,228.76,USD,KZ,10.0.10.174,iPhone,U2566,KZ,True,True,17,2026-06-02T10:39:34,Amazon,Card,59,KZ,Mastercard,POS
TX607398,U2720,303.8,USD,KZ,10.0.10.174,iPhone,U8355,KZ,True,True,17,2026-06-05T08:43:02,Amazon,Card,59,KZ,Mastercard,POS
TX358688,U2720,303.55,USD,KZ,10.0.10.174,iPhone,U3011,KZ,True,True,17,2026-05-10T18:29:02,Amazon,Card,59,KZ,Visa,POS
TX137336,U2720,234.56,USD,KZ,10.0.10.174,iPhone,U8289,KZ,True,True,17,2026-05-22T20:07:29,Amazon,Card,59,KZ,Mastercard,POS
TX946763,U2720,168.73,USD,KZ,10.0.10.174,iPhone,U5309,RU,False,True,17,2026-05-12T08:47:22,eBay,GooglePay,59,KZ,Visa,Online,0
TX738151,U4106,2478.49,USD,DE,10.0.9.248,iPhone,U8985,DE,False,False,355,2026-05-24T16:39:04,Booking,Card,47,DE,Visa,Online,0
TX453747,U1337,230.98,USD,RU,10.0.26.213,Windows,U4519,RU,False,False,291,2026-05-19T12:15:03,Booking,GooglePay,30,RU,Visa,POS,0
TX876288,U4436,4273.0,USD,UK,10.0.34.192,MacBook,U6916,DE,False,False,135,2026-06-08T11:46:52,Amazon,ApplePay,34,UK,Visa,P2P,0
TX690281,U2720,266.94,USD,KZ,10.0.10.174,iPhone,U5357,KZ,True,True,17,2026-06-02T18:37:43,Amazon,Card,59,KZ,Visa,POS
TX113446,U2720,259.01,USD,KZ,10.0.10.174,iPhone,U1736,KZ,True,True,17,2026-05-28T20:30:11,Amazon,Card,59,KZ,Mastercard,POS
TX972526,U2720,300.37,USD,KZ,10.0.10.174,iPhone,U3521,KZ,True,True,17,2026-05-14T08:54:08,Amazon,Card,59,KZ,Visa,POS
TX239966,U2720,240.38,USD,KZ,10.0.10.174,iPhone,U1949,KZ,True,True,17,2026-05-31T18:22:39,Amazon,Card,59,KZ,Visa,POS
TX189703,U2720,304.38,USD,KZ,10.0.10.174,iPhone,U6771,KZ,True,True,17,2026-05-14T10:50:52,Amazon,Card,59,KZ,Mastercard,POS
TX705175,U2720,228.18,USD,KZ,10.0.10.174,iPhone,U3165,KG,False,True,17,2026-05-12T20:41:40,Steam,GooglePay,59,KZ,Visa,Online,0
TX642261,U2732,288.49,USD,KZ,10.0.34.149,Android,U4014,DE,False,True,266,2026-05-15T12:05:03,Amazon,Card,54,KZ,Mastercard,Online,0
TX996385,U9040,9.63,USD,KZ,10.0.31.146,iPhone,U5097,KG,False,True,108,2026-05-21T18:39:26,eBay,GooglePay,23,KZ,Visa,P2P,0
TX869705,U5397,70.6,USD,KZ,10.0.47.110,iPhone,U3903,KZ,True,True,235,2026-05-09T22:33:25,Amazon,Card,65,KZ,Visa,POS
TX556971,U5397,69.18,USD,KZ,10.0.47.110,iPhone,U3184,KZ,True,True,235,2026-06-06T20:15:49,Amazon,Card,65,KZ,Visa,POS
TX237423,U5397,67.66,USD,KZ,10.0.47.110,iPhone,U7180,KZ,True,True,235,2026-05-16T21:59:14,Amazon,Card,65,KZ,Visa,POS
TX605652,U5397,70.98,USD,KZ,10.0.47.110,iPhone,U5722,KZ,True,True,235,2026-05-23T19:56:51,Amazon,Card,65,KZ,Visa,POS
TX876316,U5397,73.98,USD,KZ,10.0.47.110,iPhone,U3487,KZ,True,True,235,2026-05-12T18:47:39,Amazon,Card,65,KZ,Visa,POS
TX686362,U5397,69.1,USD,KZ,10.0.47.110,iPhone,U5706,KZ,True,True,235,2026-05-24T20:10:35,Amazon,Card,65,KZ,Visa,POS
TX817172,U5397,76.06,USD,KZ,10.0.47.110,iPhone,U5453,UK,False,True,235,2026-05-31T19:16:45,Spotify,GooglePay,65,KZ,Visa,POS,0
TX250466,U7415,3804.42,USD,DE,10.0.50.234,iPhone,U7454,UK,False,False,131,2026-05-30T13:56:12,Steam,ApplePay,37,DE,Mastercard,Online,0
TX823640,U8524,1030.0,USD,DE,10.0.47.193,iPhone,U6261,RU,False,False,216,2026-05-15T16:42:08,Amazon,GooglePay,61,DE,Mastercard,P2P,0
TX129860,U5698,100.9,USD,U4729,KZ,True,True,329,KZ,10.0.42.161,VirtualMachine,2026-05-15T00:18:03,AliExpress,GooglePay,42,KZ,Visa,P2P,1
TX261446,U6872,197.18,USD,RU,10.0.18.198,Android,U2949,DE,False,False,175,2026-05-28T20:07:00,Steam,GooglePay,45,RU,Mastercard,P2P,0
TX884241,U4887,5931.99,USD,KZ,10.0.9.94,Windows,U3905,DE,False,True,111,2026-06-08T15:10:09,Amazon,ApplePay,54,KZ,Mastercard,POS,0
TX958371,U6051,60.47,USD,KZ,10.0.14.36,iPhone,U6252,KZ,True,True,73,2026-05-23T16:57:11,Amazon,Card,32,KZ,Visa,POS
TX237983,U6051,62.17,USD,KZ,10.0.14.36,iPhone,U4075,KZ,True,True,73,2026-05-17T16:59:48,Amazon,Card,32,KZ,Visa,POS
TX193867,U6051,59.28,USD,KZ,10.0.14.36,iPhone,U5125,KZ,True,True,73,2026-05-28T20:21:31,Amazon,Card,32,KZ,Visa,POS
TX496596,U6051,58.77,USD,KZ,10.0.14.36,iPhone,U4824,KZ,True,True,73,2026-05-31T19:32:20,Amazon,Card,32,KZ,Visa,POS
TX531028,U6051,58.0,USD,KZ,10.0.14.36,iPhone,U7427,KZ,True,True,73,2026-05-21T16:08:35,Amazon,Card,32,KZ,Visa,POS
TX464201,U6051,67.22,USD,KZ,10.0.14.36,iPhone,U5894,UK,False,True,73,2026-05-31T17:32:02,Amazon,Card,32,KZ,Visa,P2P,0
TX588499,U1671,3048.6,USD,DE,10.0.2.193,iPhone,U2087,KZ,True,False,271,2026-05-16T12:07:02,Steam,Card,48,DE,Mastercard,Online,0
TX851260,U6891,170.43,USD,KZ,10.0.9.68,iPhone,U5720,KZ,True,True,109,2026-05-22T08:22:11,eBay,GooglePay,46,KZ,Visa,P2P,0
TX631327,U6990,5216.22,USD,DE,10.0.34.85,MacBook,U1529,KG,False,False,132,2026-05-17T09:02:13,Apple,GooglePay,37,DE,Mastercard,Online,0
TX438480,U2764,519.57,USD,U1164,KZ,True,True,316,KZ,10.0.3.211,Android,2026-05-13T02:40:24,AliExpress,Card,35,KZ,Mastercard,P2P,0
TX913742,U8692,218.41,USD,RU,10.0.5.133,iPhone,U3962,RU,True,False,87,2026-05-29T19:14:48,Amazon,Card,45,RU,Visa,POS
TX481032,U8692,236.2,USD,RU,10.0.5.133,iPhone,U1451,RU,True,False,87,2026-05-19T09:04:10,Amazon,Card,45,RU,Visa,POS
TX323032,U8692,226.15,USD,RU,10.0.5.133,iPhone,U7320,RU,True,False,87,2026-06-03T18:13:39,Amazon,Card,45,RU,Visa,POS
TX231888,U8692,218.6,USD,RU,10.0.5.133,iPhone,U3681,RU,True,False,87,2026-06-01T19:58:06,Amazon,Card,45,RU,Visa,POS
TX105301,U8692,225.07,USD,RU,10.0.5.133,iPhone,U2344,RU,True,False,87,2026-05-14T19:34:51,Amazon,Card,45,RU,Visa,POS
TX176177,U8692,245.54,USD,RU,10.0.5.133,iPhone,U1566,RU,False,False,87,2026-05-15T08:54:24,eBay,GooglePay,45,RU,Mastercard,POS,0
TX444173,U1893,16.81,USD,KZ,10.0.46.175,iPhone,U8194,UK,False,True,201,2026-06-08T19:30:50,eBay,GooglePay,51,KZ,Visa,P2P,0
TX359630,U7427,99.38,USD,RU,10.0.27.178,iPhone,U8793,RU,True,False,324,2026-05-20T18:18:35,Amazon,Card,33,RU,Visa,POS
TX659198,U7427,94.47,USD,RU,10.0.27.178,iPhone,U2912,RU,True,False,324,2026-05-25T11:48:23,Amazon,Card,33,RU,Visa,POS
TX705423,U7427,99.0,USD,RU,10.0.27.178,iPhone,U8384,RU,True,False,324,2026-05-29T18:43:14,Amazon,Card,33,RU,Visa,POS
TX306754,U7427,95.85,USD,RU,10.0.27.178,iPhone,U3450,RU,True,False,324,2026-05-09T12:47:22,Amazon,Card,33,RU,Visa,POS
TX833680,U7427,99.11,USD,RU,10.0.27.178,iPhone,U1605,RU,True,False,324,2026-05-24T10:18:09,Amazon,Card,33,RU,Visa,POS
TX806222,U7427,100.27,USD,RU,10.0.27.178,iPhone,U4796,RU,True,False,324,2026-05-22T11:03:12,Amazon,Card,33,RU,Visa,POS
TX493088,U7427,117.27,USD,RU,10.0.27.178,iPhone,U8289,UZ,False,False,324,2026-05-17T09:32:30,Booking,ApplePay,33,RU,Mastercard,POS,0
TX156219,U9795,943.51,USD,DE,10.0.24.96,MacBook,U8035,RU,False,False,342,2026-05-09T16:22:23,Spotify,ApplePay,31,DE,Mastercard,POS,0
TX450826,U4693,3411.81,USD,DE,10.0.17.79,iPhone,U2357,DE,False,False,40,2026-05-13T10:35:33,Apple,GooglePay,24,DE,Visa,P2P,0
TX836827,U9903,311.57,USD,KZ,10.0.47.202,Android,U7890,KZ,True,True,87,2026-05-17T08:32:42,Amazon,Card,44,KZ,Visa,POS
TX682538,U9903,325.28,USD,KZ,10.0.47.202,Android,U1095,KZ,True,True,87,2026-05-29T09:48:22,Amazon,Card,44,KZ,Visa,POS
TX165252,U9903,323.8,USD,KZ,10.0.47.202,Android,U7376,KZ,True,True,87,2026-06-08T19:30:54,Amazon,Card,44,KZ,Visa,POS
TX401924,U9903,301.0,USD,KZ,10.0.47.202,Android,U3300,KZ,True,True,87,2026-05-28T08:00:24,Amazon,Card,44,KZ,Visa,POS
TX990751,U9903,303.57,USD,KZ,10.0.47.202,Android,U7038,KZ,True,True,87,2026-05-19T08:06:39,Amazon,Card,44,KZ,Visa,POS
TX522217,U9903,269.45,USD,KZ,10.0.47.202,Android,U7653,KZ,True,True,87,2026-05-20T20:26:49,Apple,Card,44,KZ,Mastercard,Online,0
TX783428,U2870,2232.6,USD,KZ,10.0.27.181,iPhone,U6710,DE,False,True,322,2026-05-18T13:49:59,Netflix,GooglePay,61,KZ,Visa,POS,0
TX940334,U7491,49.4,USD,KZ,10.0.32.137,Android,U7730,RU,False,True,143,2026-05-20T20:01:49,Amazon,ApplePay,39,KZ,Mastercard,Online,0
TX665627,U3442,108.63,USD,U9094,DE,False,True,213,KZ,185.244.157.216,MacBook,2026-05-25T21:52:01,Booking,Card,27,KZ,Visa,P2P,0
TX716220,U5061,2294.62,USD,DE,10.0.4.68,iPhone,U5971,UZ,False,False,134,2026-05-17T15:24:14,eBay,Card,21,DE,Visa,P2P,0
TX129510,U8686,2278.31,USD,KZ,10.0.25.226,iPhone,U6359,DE,False,True,328,2026-06-03T16:41:58,Amazon,Card,48,KZ,Mastercard,Online,0
TX535103,U3195,3950.63,USD,KZ,10.0.43.94,Windows,U1659,UZ,False,True,3,2026-05-23T16:17:01,Apple,ApplePay,24,KZ,Mastercard,POS,0
TX371412,U3284,640.8,USD,KZ,10.0.12.242,Windows,U1257,KZ,True,True,206,2026-06-08T09:37:07,Amazon,GooglePay,23,KZ,Mastercard,P2P,0
TX532829,U8686,9683.23,USD,U9542,DE,False,True,328,KZ,10.0.25.226,iPhone,2026-05-21T21:34:31,Apple,GooglePay,48,KZ,Visa,P2P,0
TX833801,U9903,418.75,USD,KZ,10.0.47.202,Android,U6068,RU,False,True,87,2026-06-02T20:57:30,Netflix,ApplePay,44,KZ,Mastercard,P2P,0
TX206974,U8308,2658.43,USD,KZ,10.0.48.221,Windows,U9207,DE,False,True,199,2026-06-05T12:04:39,Booking,ApplePay,40,KZ,Visa,POS,0
TX313005,U4975,3946.35,USD,KZ,10.0.13.77,MacBook,U4109,RU,False,True,36,2026-05-25T11:13:08,Steam,GooglePay,58,KZ,Mastercard,Online,0
TX389252,U2166,69.39,USD,KZ,10.0.19.131,iPhone,U7165,UK,False,True,74,2026-05-16T09:18:07,Booking,GooglePay,22,KZ,Visa,POS,0
TX622286,U8495,2251.97,USD,UK,10.0.14.113,MacBook,U8198,UZ,False,False,131,2026-06-08T16:25:35,Amazon,Card,31,UK,Visa,P2P,0
TX260814,U6058,3666.13,USD,UK,10.0.22.23,Windows,U7961,KG,False,False,128,2026-05-28T13:11:49,Booking,Card,56,UK,Visa,Online,0
TX315482,U1819,1648.99,USD,UK,10.0.23.230,MacBook,U5343,RU,False,False,222,2026-05-26T10:07:52,eBay,GooglePay,33,UK,Mastercard,P2P,0
TX879287,U6384,30.38,USD,KZ,10.0.38.120,Android,U1714,KZ,True,True,262,2026-05-10T18:14:15,Amazon,Card,22,KZ,Visa,POS
TX494839,U6384,30.97,USD,KZ,10.0.38.120,Android,U1578,KZ,True,True,262,2026-06-03T16:19:21,Amazon,Card,22,KZ,Visa,POS
TX644581,U6384,30.16,USD,KZ,10.0.38.120,Android,U8058,KZ,True,True,262,2026-05-31T19:20:46,Amazon,Card,22,KZ,Visa,POS
TX693476,U6384,31.63,USD,KZ,10.0.38.120,Android,U8670,KZ,True,True,262,2026-05-14T21:53:32,Amazon,Card,22,KZ,Visa,POS
TX943815,U6384,30.57,USD,KZ,10.0.38.120,Android,U8698,KZ,True,True,262,2026-05-23T17:37:56,Amazon,Card,22,KZ,Visa,POS
TX826963,U6384,30.22,USD,KZ,10.0.38.120,Android,U3647,KZ,True,True,262,2026-05-14T22:05:50,AliExpress,Card,22,KZ,Visa,P2P,0
TX550411,U8692,220.71,USD,RU,10.0.5.133,iPhone,U3996,RU,True,False,87,2026-05-09T09:44:43,Amazon,Card,45,RU,Visa,POS
TX745055,U8692,219.24,USD,RU,10.0.5.133,iPhone,U7931,RU,True,False,87,2026-05-09T11:36:21,Amazon,Card,45,RU,Visa,POS
TX964427,U8692,232.85,USD,RU,10.0.5.133,iPhone,U3547,RU,True,False,87,2026-05-31T19:05:43,Amazon,Card,45,RU,Visa,POS
TX228657,U8692,226.23,USD,RU,10.0.5.133,iPhone,U3169,RU,True,False,87,2026-06-03T10:24:00,Amazon,Card,45,RU,Visa,POS
TX749508,U8692,220.37,USD,RU,10.0.5.133,iPhone,U9899,RU,True,False,87,2026-05-13T09:57:55,Amazon,Card,45,RU,Visa,POS
TX190789,U8692,250.26,USD,RU,10.0.5.133,iPhone,U9102,KG,False,False,87,2026-06-07T09:21:50,Amazon,Card,45,RU,Visa,P2P,0
TX120272,U5053,1185.44,USD,DE,10.0.46.104,iPhone,U9367,KZ,True,False,227,2026-06-04T14:41:02,Amazon,ApplePay,42,DE,Visa,Online,0
TX605219,U1667,70.36,USD,KZ,10.0.10.135,iPhone,U4766,RU,False,True,123,2026-05-14T22:26:23,Spotify,ApplePay,43,KZ,Mastercard,P2P,0
TX550671,U1093,4390.71,USD,KZ,10.0.24.247,Windows,U4950,DE,False,True,194,2026-05-29T11:47:24,Steam,GooglePay,51,KZ,Visa,Online,0
TX724032,U4501,248.4,USD,KZ,10.0.33.107,Android,U8524,KZ,True,True,348,2026-06-01T10:17:37,Amazon,Card,38,KZ,Visa,POS
TX598247,U4501,242.65,USD,KZ,10.0.33.107,Android,U2076,KZ,True,True,348,2026-05-13T20:43:35,Amazon,Card,38,KZ,Visa,POS
TX507697,U4501,254.75,USD,KZ,10.0.33.107,Android,U7920,KZ,True,True,348,2026-05-10T18:19:20,Amazon,Card,38,KZ,Visa,POS
TX125482,U4501,252.33,USD,KZ,10.0.33.107,Android,U9509,KZ,True,True,348,2026-05-19T18:29:06,Amazon,Card,38,KZ,Visa,POS
TX814148,U4501,246.85,USD,KZ,10.0.33.107,Android,U5728,KZ,True,True,348,2026-05-17T11:34:37,Amazon,Card,38,KZ,Visa,POS
TX692338,U4501,285.99,USD,KZ,10.0.33.107,Android,U4925,KZ,True,True,348,2026-06-08T12:29:36,Apple,GooglePay,38,KZ,Mastercard,P2P,0
TX307915,U2166,258.26,USD,KZ,10.0.19.131,iPhone,U3233,KZ,True,True,74,2026-05-26T18:24:00,Amazon,Card,22,KZ,Visa,POS
TX436769,U2166,261.06,USD,KZ,10.0.19.131,iPhone,U4016,KZ,True,True,74,2026-05-26T12:43:07,Amazon,Card,22,KZ,Visa,POS
TX407281,U2166,261.22,USD,KZ,10.0.19.131,iPhone,U1548,KZ,True,True,74,2026-05-16T11:13:46,Amazon,Card,22,KZ,Visa,POS
TX275437,U2166,254.56,USD,KZ,10.0.19.131,iPhone,U3463,KZ,True,True,74,2026-06-01T20:04:15,Amazon,Card,22,KZ,Visa,POS
TX688353,U2166,257.51,USD,KZ,10.0.19.131,iPhone,U5332,KZ,True,True,74,2026-05-11T18:21:06,Amazon,Card,22,KZ,Visa,POS
TX900961,U2166,263.85,USD,KZ,10.0.19.131,iPhone,U4050,KZ,True,True,74,2026-05-21T19:48:21,Amazon,Card,22,KZ,Visa,POS
